classification,orientation,distance,time
different,0.74996,0.709,0.11927 
same,0,0,0.00003 
different,0.21757,0.662,0.11937 
same,0.46761,0.047,0.00011 
different,0.21757,0.662,0.11953 
same,0,0.002,0.00015 
different,0.78489,0.626,0.12297 
same,0.56732,0.07,0.00344 
different,0.78489,0.625,0.12312 
same,0,0.005,0.00015 
different,0.63914,0.626,0.12327 
same,0.14575,0.008,0.00015 
different,0.43917,0.628,0.12342 
same,0.19997,0.009,0.00014 
different,0.24595,0.629,0.12806 
same,0.19322,0.009,0.00465 
different,0.45008,0.629,0.12822 
same,0.20412,0.002,0.00015 
different,0.45008,0.628,0.12837 
same,0,0.005,0.00015 
different,0.45008,0.628,0.12851 
same,0,0.005,0.00014 
different,0.45008,0.629,0.12867 
same,0,0.007,0.00015 
different,0.25931,0.63,0.12882 
same,0.19077,0.007,0.00015 
different,0.25931,0.632,0.12897 
same,0,0.008,0.00015 
different,0.25931,0.635,0.12912 
same,0,0.008,0.00015 
different,0.00975,0.649,0.13376 
same,0.24956,0.016,0.00464 
different,0.00975,0.649,0.13390 
same,0,0.002,0.00014 
different,0.00975,0.649,0.13422 
same,0,0.006,0.00031 
different,0.21663,0.65,0.13436 
same,0.20688,0.005,0.00014 
different,0.21663,0.652,0.13452 
same,0,0.005,0.00015 
different,0.21663,0.654,0.13466 
same,0,0.006,0.00014 
different,0.21663,0.657,0.13481 
same,0,0.006,0.00015 
different,0.21663,0.66,0.13496 
same,0,0.006,0.00014 
different,0.35794,0.664,0.13960 
same,0.57457,0.032,0.00465 
different,0.90892,0.664,0.13991 
same,0.55098,0.01,0.00031 
different,0.10771,0.668,0.14021 
same,0.19879,0.011,0.00031 
different,0.10771,0.67,0.14036 
same,0,0.005,0.00014 
different,0.10771,0.672,0.14051 
same,0,0.005,0.00015 
different,0.39959,0.671,0.14382 
same,0.5073,0.028,0.00331 
different,0.39959,0.671,0.14395 
same,0,0.005,0.00013 
different,0.21216,0.672,0.14426 
same,0.18743,0.007,0.00031 
different,0.21216,0.673,0.14440 
same,0,0.005,0.00014 
different,0.21216,0.677,0.14471 
same,0,0.009,0.00031 
different,0.21216,0.679,0.14486 
same,0,0.005,0.00015 
different,0.21216,0.682,0.14500 
same,0,0.005,0.00014 
different,0.09096,0.413,0.18697 
same,0.1212,0.27,0.04197 
different,0.09096,0.41,0.18713 
same,0,0.003,0.00015 
different,0.09096,0.41,0.18715 
same,0,0,0.00003 
different,0.09096,0.41,0.18717 
same,0,0,0.00002 
different,0.09096,0.406,0.18728 
same,0,0.004,0.00011 
different,0.09096,0.406,0.18729 
same,0,0,0.00001 
different,0.29895,0.402,0.18747 
